Year,Day,Hour,Minute,proton_density,proton_speed
2016,2,22,12,8.4,445.74
2016,2,22,24,7.436,448.05
2016,2,22,36,8.931,449.46
2016,2,22,48,7.798,449.19
2016,2,23,0,8.502,447.29
2016,2,23,12,7.21,442.41
2016,2,23,24,6.793,441.98
2016,2,23,36,6.833,443.68
2016,2,23,48,7.233,439.92
2016,3,0,0,7.032,441.28
2016,3,0,12,6.614,439.69
2016,3,0,24,6.831,449.58
2016,3,0,36,6.579,448.93
2016,3,0,48,8.173,451.91
2016,3,1,0,8.806,446.49
2016,3,1,12,8.115,446.19
2016,3,1,24,8.312,435.66
2016,3,1,36,7.805,430.66
2016,3,1,48,6.87,427.87
2016,3,2,0,7.528,428.5
2016,3,2,12,7.565,420.79
2016,3,2,24,7.774,430.2
2016,3,2,36,7.216,434.11
2016,3,2,48,7.469,429.58
2016,3,3,0,8.434,431.47
2016,3,3,12,8.026,430.6
2016,3,3,24,7.295,435.5
2016,3,3,36,8.203,442.09
2016,3,3,48,6.673,454.75
2016,3,4,0,4.388,450.35
2016,3,4,12,5.491,448.04
2016,3,4,24,5.725,454.93
2016,3,4,36,4.391,466.77
2016,3,4,48,7.433,463.29
2016,3,5,0,6.548,458.77
2016,3,5,12,6.434,479.45
2016,3,5,24,5.421,477.21
2016,3,5,36,4.423,449.9
2016,3,5,48,5.74,451.62
2016,3,6,0,8.814,455.34
2016,3,6,12,7.263,454.02
2016,3,6,24,5.124,454.07
2016,3,6,36,4.607,451.34
2016,3,6,48,4.482,456.9
2016,3,7,0,5.335,454.02
2016,3,7,12,5.677,451.78
2016,3,7,24,6.094,450.82
2016,3,7,36,5.118,451.95
2016,3,7,48,4.547,455.65
2016,3,8,0,4.857,453.25
2016,3,8,12,4.549,452.32
2016,3,8,24,4.148,447.83
2016,3,8,36,3.402,445.61
2016,3,8,48,3.319,445.22
2016,3,9,0,3.51,444.53
2016,3,9,12,3.483,447.28
2016,3,9,24,3.348,447.63
2016,3,9,36,3.231,446.4
2016,3,9,48,2.879,448.79
2016,3,10,0,2.975,453.99
2016,3,10,12,3.96,451.66
2016,3,10,24,3.402,452.98
2016,3,10,36,3.835,447.82
2016,3,10,48,3.829,452.47
2016,3,11,0,4.209,452.31
2016,3,11,12,4.13,451.87
2016,3,11,24,4.2,453.93
2016,3,11,36,3.399,454.98
2016,3,11,48,4.764,453.82
2016,3,12,0,3.556,459.49
2016,3,12,12,3.306,456.21
2016,3,12,24,3.924,459.24
2016,3,12,36,4.182,467.4
2016,3,12,48,4.354,468.01
2016,3,13,0,5.328,465.38
2016,3,13,12,4.417,465.73
2016,3,13,24,4.625,466.42
2016,3,13,36,4.742,466.9
2016,3,13,48,4.69,463.41
2016,3,14,0,4.607,466.05
2016,3,14,12,4.632,469.65
2016,3,14,24,4.969,473.2
2016,3,14,36,4.731,485.95
2016,3,14,48,4.849,486.0
2016,3,15,0,4.866,477.46
2016,3,15,12,5.157,460.45
2016,3,15,24,5.082,466.08
2016,3,15,36,5.2,467.95
2016,3,15,48,5.338,461.86
2016,3,16,0,5.09,456.54
2016,3,16,12,5.145,459.61
2016,3,16,24,5.691,457.91
2016,3,16,36,4.301,462.22
2016,3,16,48,4.454,466.12
2016,3,17,0,4.222,467.63
2016,3,17,12,3.993,483.9
2016,3,17,24,4.358,481.78
2016,3,17,36,4.058,474.22
2016,3,17,48,4.227,463.27
2016,3,18,0,4.271,481.4
2016,3,18,12,3.987,480.72
2016,3,18,24,3.96,476.39
2016,3,18,36,3.952,471.06
2016,3,18,48,4.024,474.47
2016,3,19,0,3.991,477.82
2016,3,19,12,3.896,485.79
2016,3,19,24,3.844,485.18
2016,3,19,36,3.855,479.76
2016,3,19,48,3.892,465.72
2016,3,20,0,3.808,463.13
2016,3,20,12,3.902,457.11
2016,3,20,24,3.721,463.33
2016,3,20,36,3.987,467.55
2016,3,20,48,3.676,473.55
2016,3,21,0,3.161,453.83
2016,3,21,12,3.312,449.8
2016,3,21,24,3.918,435.68
2016,3,21,36,2.796,433.95
2016,3,21,48,2.695,433.47
2016,3,22,0,2.594,432.94
2016,3,22,12,2.7,433.01
2016,3,22,24,2.497,432.74
2016,3,22,36,2.462,430.44
2016,3,22,48,2.616,427.32
2016,3,23,0,2.719,425.3
2016,3,23,12,2.846,423.86
2016,3,23,24,2.803,424.81
2016,3,23,36,2.522,424.66
2016,3,23,48,2.817,420.6
2016,4,0,0,2.611,419.14
2016,4,0,12,2.218,419.26
2016,4,0,24,3.201,422.23
2016,4,0,36,2.546,418.93
2016,4,0,48,2.984,417.82
2016,4,1,0,3.628,421.08
2016,4,1,12,2.856,416.98
2016,4,1,24,2.774,418.33
2016,4,1,36,2.938,415.95
2016,4,1,48,3.135,416.3
2016,4,2,0,3.141,416.65
2016,4,2,12,2.919,421.79
2016,4,2,24,2.764,422.14
2016,4,2,36,2.859,422.03
2016,4,2,48,2.748,419.88
2016,4,3,0,2.671,420.07
2016,4,3,12,2.697,419.66
2016,4,3,24,2.722,420.17
2016,4,3,36,2.791,420.62
2016,4,3,48,2.865,419.85
2016,4,4,0,2.797,426.56
2016,4,4,12,2.928,423.41
2016,4,4,24,2.916,422.26
2016,4,4,36,3.332,425.61
2016,4,4,48,3.752,430.68
2016,4,5,0,4.193,437.5
2016,4,5,12,4.021,451.22
2016,4,5,24,4.152,451.27
2016,4,5,36,3.978,447.39
2016,4,5,48,4.011,444.36
2016,4,6,0,4.264,445.55
2016,4,6,12,4.251,443.75
2016,4,6,24,4.729,444.86
2016,4,6,36,5.187,445.03
2016,4,6,48,6.014,444.38
2016,4,7,0,4.238,448.68
2016,4,7,12,4.443,449.15
2016,4,7,24,4.215,445.21
2016,4,7,36,3.808,445.79
2016,4,7,48,4.224,445.73
2016,4,8,0,4.264,445.33
2016,4,8,12,4.396,442.47
2016,4,8,24,4.187,442.77
2016,4,8,36,4.262,439.69
2016,4,8,48,4.426,436.07
2016,4,9,0,4.193,435.82
2016,4,9,12,4.412,434.96
2016,4,9,24,5.9,435.12
2016,4,9,36,5.397,449.98
2016,4,9,48,5.701,440.82
2016,4,10,0,5.303,447.84
2016,4,10,12,6.787,449.59
2016,4,10,24,6.637,450.89
2016,4,10,36,6.356,443.23
2016,4,10,48,6.044,441.2
2016,4,11,0,6.514,442.07
2016,4,11,12,8.898,434.2
2016,4,11,24,6.521,432.7
2016,4,11,36,6.834,428.95
2016,4,11,48,6.229,431.17
2016,4,12,0,7.03,431.03
2016,4,12,12,6.766,441.73
2016,4,12,24,7.226,440.99
2016,4,12,36,8.121,451.52
2016,4,12,48,3.931,451.99
2016,4,13,0,3.837,446.38
2016,4,13,12,3.519,429.92
2016,4,13,24,3.359,430.23
2016,4,13,36,3.2,431.02
2016,4,13,48,3.07,424.74
2016,4,14,0,3.226,429.73
2016,4,14,12,3.559,422.69
2016,4,14,24,3.222,421.63
2016,4,14,36,3.234,425.33
2016,4,14,48,3.817,415.75
2016,4,15,0,4.053,419.49
2016,4,15,12,4.505,420.06
2016,4,15,24,4.386,417.39
2016,4,15,36,4.314,417.84
2016,4,15,48,4.283,415.64
2016,4,16,0,4.369,414.21
2016,4,16,12,4.192,412.62
2016,4,16,24,4.257,411.34
2016,4,16,36,4.362,411.41
2016,4,16,48,4.278,412.1
2016,4,17,0,4.31,417.65
2016,4,17,12,4.649,419.21
2016,4,17,24,5.304,426.95
2016,4,17,36,5.049,421.09
2016,4,17,48,4.991,416.5
2016,4,18,0,5.333,417.35
2016,4,18,12,5.594,416.45
2016,4,18,24,5.397,417.49
2016,4,18,36,5.594,417.36
2016,4,18,48,4.996,421.03
2016,4,19,0,5.378,415.92
2016,4,19,12,5.461,417.02
2016,4,19,24,5.506,417.64
2016,4,19,36,5.134,418.74
2016,4,19,48,4.909,411.96
2016,4,20,0,4.831,414.83
2016,4,20,12,4.983,413.57
2016,4,20,24,5.049,412.56
2016,4,20,36,5.244,409.9
2016,4,20,48,5.2,412.82
2016,4,21,0,5.139,411.68
2016,4,21,12,5.146,405.89
2016,4,21,24,4.874,403.88
2016,4,21,36,4.938,402.3
2016,4,21,48,4.996,401.78
2016,4,22,0,5.207,399.22
2016,4,22,12,5.192,398.66
2016,4,22,24,5.377,397.58
2016,4,22,36,5.4,396.92
2016,4,22,48,5.302,397.24
2016,4,23,0,5.881,401.13
2016,4,23,12,6.028,401.13
2016,4,23,24,6.04,402.21
2016,4,23,36,5.928,399.75
2016,4,23,48,5.622,395.18
2016,5,0,0,5.487,401.39
2016,5,0,12,5.972,407.83
2016,5,0,24,5.314,406.12
2016,5,0,36,5.761,407.69
2016,5,0,48,5.941,413.03
2016,5,1,0,6.344,412.76
2016,5,1,12,7.032,409.26
2016,5,1,24,7.079,413.2
2016,5,1,36,8.285,419.63
2016,5,1,48,8.484,428.53
2016,5,2,0,7.495,433.81
2016,5,2,12,7.488,433.47
2016,5,2,24,7.451,436.69
2016,5,2,36,7.44,437.53
2016,5,2,48,7.064,431.4
2016,5,3,0,6.841,427.56
2016,5,3,12,6.902,411.73
2016,5,3,24,7.171,412.27
2016,5,3,36,7.718,414.97
2016,5,3,48,7.627,413.1
2016,5,4,0,7.871,407.06
2016,5,4,12,8.856,406.0
2016,5,4,24,10.693,403.89
2016,5,4,36,9.774,405.77
2016,5,4,48,10.576,401.81
2016,5,5,0,10.173,397.89
2016,5,5,12,13.6,397.96
2016,5,5,24,11.313,394.89
2016,5,5,36,11.057,391.95
2016,5,5,48,11.509,389.78
2016,5,6,0,11.128,388.28
2016,5,6,12,11.065,384.92
2016,5,6,24,10.416,383.91
2016,5,6,36,9.662,388.23
2016,5,6,48,10.55,394.72
2016,5,7,0,10.277,384.74
2016,5,7,12,11.189,381.45
2016,5,7,24,12.352,381.01
2016,5,7,36,13.555,381.22
2016,5,7,48,14.444,382.03
2016,5,8,0,16.895,381.48
2016,5,8,12,17.301,381.88
2016,5,8,24,16.473,381.39
2016,5,8,36,13.658,383.67
2016,5,8,48,12.006,382.17
2016,5,9,0,12.091,377.88
2016,5,9,12,10.867,374.6
2016,5,9,24,10.095,377.38
2016,5,9,36,9.037,377.82
2016,5,9,48,11.718,385.49
2016,5,10,0,7.129,393.55
2016,5,10,12,8.108,393.31
2016,5,10,24,7.595,407.5
2016,5,10,36,7.235,396.05
2016,5,10,48,7.476,394.38
2016,5,11,0,6.909,418.0
2016,5,11,12,6.224,406.68
2016,5,11,24,5.507,411.1
2016,5,11,36,6.399,409.02
2016,5,11,48,5.072,416.9
2016,5,12,0,6.581,417.06
2016,5,12,12,7.719,408.79
2016,5,12,24,7.949,424.45
2016,5,12,36,7.743,415.84
2016,5,12,48,7.921,422.68
2016,5,13,0,8.373,415.32
2016,5,13,12,7.039,409.35
2016,5,13,24,8.754,472.88
2016,5,13,36,13.917,459.85
2016,5,13,48,14.814,446.53
2016,5,14,0,9.028,456.0
2016,5,14,12,8.156,470.57
2016,5,14,24,8.769,481.55
2016,5,14,36,8.664,480.0
2016,5,14,48,9.205,478.5
2016,5,15,0,9.695,475.65
2016,5,15,12,9.853,475.92
2016,5,15,24,11.075,470.82
2016,5,15,36,11.079,456.46
2016,5,15,48,11.417,454.4
2016,5,16,0,10.491,447.18
2016,5,16,12,11.786,456.61
2016,5,16,24,9.773,446.68
2016,5,16,36,9.527,429.27
2016,5,16,48,4.881,450.16
2016,5,17,0,4.473,459.06
2016,5,17,12,4.279,462.63
2016,5,17,24,3.771,473.22
2016,5,17,36,4.923,466.01
2016,5,17,48,4.234,465.63
2016,5,18,0,4.572,461.76
2016,5,18,12,4.529,462.83
2016,5,18,24,4.566,466.36
2016,5,18,36,4.133,479.02
2016,5,18,48,4.136,480.45
2016,5,19,0,6.401,474.16
2016,5,19,12,5.94,460.77
2016,5,19,24,6.007,468.82
2016,5,19,36,6.819,460.88
2016,5,19,48,6.879,464.74
2016,5,20,0,6.585,469.75
2016,5,20,12,6.395,466.12
2016,5,20,24,6.212,467.89
2016,5,20,36,6.091,467.22
2016,5,20,48,5.756,471.38
2016,5,21,0,5.509,478.22
2016,5,21,12,5.553,481.53
2016,5,21,24,5.196,484.62
2016,5,21,36,5.377,494.17
2016,5,21,48,4.746,490.08
2016,5,22,0,4.073,477.14
2016,5,22,12,4.808,464.69
2016,5,22,24,7.597,458.3
2016,5,22,36,8.81,477.06
2016,5,22,48,9.863,497.06
2016,5,23,0,11.176,495.6
2016,5,23,12,10.31,495.83
2016,5,23,24,12.254,490.52
2016,5,23,36,10.237,499.4
2016,5,23,48,10.111,496.12
2016,6,0,0,2.891,496.38
2016,6,0,12,10.688,499.44
2016,6,0,24,10.444,496.88
2016,6,0,36,9.21,487.85
2016,6,0,48,10.791,499.09
2016,6,1,0,11.692,548.23
2016,6,1,12,9.687,565.56
2016,6,1,24,4.866,580.35
2016,6,1,36,5.703,600.87
2016,6,1,48,4.771,600.49
2016,6,2,0,5.517,602.43
2016,6,2,12,4.918,618.92
2016,6,2,24,5.888,608.11
2016,6,2,36,5.628,602.21
2016,6,2,48,5.688,599.71
2016,6,3,0,4.572,616.46
2016,6,3,12,4.255,611.77
2016,6,3,24,4.754,602.36
2016,6,3,36,7.337,595.45
2016,6,3,48,3.148,592.48
2016,6,4,0,3.64,608.75
2016,6,4,12,7.263,606.62
2016,6,4,24,3.149,600.33
2016,6,4,36,2.835,608.05
2016,6,4,48,2.942,606.77
2016,6,5,0,2.679,595.76
2016,6,5,12,2.905,605.8
2016,6,5,24,4.035,611.75
2016,6,5,36,4.058,600.72
2016,6,5,48,5.732,597.63
2016,6,6,0,3.537,604.43
2016,6,6,12,2.936,600.03
2016,6,6,24,2.954,611.36
2016,6,6,36,3.067,599.65
2016,6,6,48,2.844,602.35
2016,6,7,0,3.225,592.82
2016,6,7,12,3.317,590.99
2016,6,7,24,4.594,588.03
2016,6,7,36,4.35,590.06
2016,6,7,48,4.331,599.72
2016,6,8,0,4.707,581.01
2016,6,8,12,2.826,584.67
2016,6,8,24,2.919,594.53
2016,6,8,36,2.854,592.73
2016,6,8,48,2.983,593.13
2016,6,9,0,3.06,604.72
2016,6,9,12,3.268,609.95
2016,6,9,24,3.025,615.37
2016,6,9,36,2.786,597.98
2016,6,9,48,2.594,604.12
2016,6,10,0,2.755,604.18
2016,6,10,12,2.624,602.03
2016,6,10,24,2.861,627.46
2016,6,10,36,2.834,625.85
2016,6,10,48,2.646,606.41
2016,6,11,0,2.61,598.54
2016,6,11,12,2.741,599.21
2016,6,11,24,2.584,609.4
2016,6,11,36,2.582,617.1
2016,6,11,48,3.317,613.87
2016,6,12,0,4.054,619.15
2016,6,12,12,2.999,589.59
2016,6,12,24,2.665,592.06
2016,6,12,36,1.692,566.62
2016,6,12,48,1.843,560.18
2016,6,13,0,1.995,551.93
2016,6,13,12,1.932,541.95
2016,6,13,24,1.792,529.77
2016,6,13,36,1.69,555.5
2016,6,13,48,2.054,551.12
2016,6,14,0,2.657,539.8
2016,6,14,12,3.887,550.42
2016,6,14,24,3.694,541.45
2016,6,14,36,4.487,546.43
2016,6,14,48,4.986,547.64
2016,6,15,0,5.216,554.75
2016,6,15,12,5.327,554.13
2016,6,15,24,4.91,544.12
2016,6,15,36,5.753,545.79
2016,6,15,48,4.595,548.74
2016,6,16,0,5.168,544.85
2016,6,16,12,5.745,541.74
2016,6,16,24,6.325,544.4
2016,6,16,36,5.327,541.52
2016,6,16,48,4.037,540.98
2016,6,17,0,5.84,533.28
2016,6,17,12,4.605,535.63
2016,6,17,24,4.699,533.7
2016,6,17,36,4.649,538.85
2016,6,17,48,5.248,542.22
2016,6,18,0,4.484,543.57
2016,6,18,12,4.429,549.62
2016,6,18,24,5.903,548.71
2016,6,18,36,5.113,550.12
2016,6,18,48,5.313,544.41
2016,6,19,0,5.381,539.29
2016,6,19,12,5.367,544.3
2016,6,19,24,5.053,540.49
2016,6,19,36,5.83,548.21
2016,6,19,48,4.804,541.18
2016,6,20,0,5.173,544.1
2016,6,20,12,5.673,551.3
2016,6,20,24,4.955,541.92
2016,6,20,36,5.035,542.65
2016,6,20,48,5.381,551.98
2016,6,21,0,8.45,550.19
2016,6,21,12,8.908,544.54
2016,6,21,24,5.292,554.65
2016,6,21,36,3.6,540.79
2016,6,21,48,6.047,536.06
2016,6,22,0,4.197,546.11
2016,6,22,12,5.436,538.93
2016,6,22,24,4.968,536.83
2016,6,22,36,4.776,544.65
2016,6,22,48,5.562,578.44
2016,6,23,0,8.062,573.79
2016,6,23,12,7.911,570.61
2016,6,23,24,6.066,545.2
2016,6,23,36,7.841,545.64
2016,6,23,48,6.158,536.4
2016,7,0,0,5.762,540.87
2016,7,0,12,5.274,544.01
2016,7,0,24,4.758,543.97
2016,7,0,36,6.171,547.35
2016,7,0,48,4.965,551.61
2016,7,1,0,4.972,555.27
2016,7,1,12,5.486,565.35
2016,7,1,24,5.494,552.63
2016,7,1,36,6.741,541.97
2016,7,1,48,7.601,542.49
2016,7,2,0,7.01,567.14
2016,7,2,12,7.656,567.68
2016,7,2,24,4.253,564.88
2016,7,2,36,6.204,563.46
2016,7,2,48,4.348,573.63
2016,7,3,0,4.337,576.19
2016,7,3,12,4.701,578.23
2016,7,3,24,4.115,586.74
2016,7,3,36,6.436,594.79
2016,7,3,48,6.647,596.53
2016,7,4,0,4.221,593.48
2016,7,4,12,4.128,576.7
2016,7,4,24,4.07,570.83
2016,7,4,36,4.887,563.78
2016,7,4,48,4.093,561.29
2016,7,5,0,3.888,571.32
2016,7,5,12,6.545,562.52
2016,7,5,24,4.909,558.72
2016,7,5,36,3.806,555.78
2016,7,5,48,3.805,556.59
2016,7,6,0,4.862,553.65
2016,7,6,12,5.264,564.05
2016,7,6,24,4.285,553.25
2016,7,6,36,4.591,562.26
2016,7,6,48,3.75,582.71
2016,7,7,0,3.931,568.85
2016,7,7,12,3.983,540.11
2016,7,7,24,4.527,572.47
2016,7,7,36,2.962,583.47
2016,7,7,48,7.699,564.59
2016,7,8,0,3.184,575.58
2016,7,8,12,5.386,566.05
2016,7,8,24,4.823,567.23
2016,7,8,36,3.907,569.27
2016,7,8,48,4.483,552.34
2016,7,9,0,4.407,563.19
2016,7,9,12,3.849,556.98
2016,7,9,24,4.212,551.09
2016,7,9,36,3.732,550.72
2016,7,9,48,3.593,557.68
2016,7,10,0,3.522,566.25
2016,7,10,12,3.996,561.61
2016,7,10,24,3.823,572.04
2016,7,10,36,4.651,560.32
2016,7,10,48,3.697,550.95
2016,7,11,0,3.461,537.93
2016,7,11,12,3.256,538.71
2016,7,11,24,4.122,541.73
2016,7,11,36,4.345,553.58
2016,7,11,48,2.922,556.52
2016,7,12,0,3.584,557.18
2016,7,12,12,3.132,551.29
2016,7,12,24,5.494,550.65
2016,7,12,36,4.516,555.39
2016,7,12,48,4.262,552.44
2016,7,13,0,4.63,545.86
2016,7,13,12,3.916,562.1
2016,7,13,24,3.382,545.58
2016,7,13,36,4.22,547.69
2016,7,13,48,4.04,564.65
2016,7,14,0,3.999,564.9
2016,7,14,12,3.672,555.09
2016,7,14,24,3.653,554.28
2016,7,14,36,3.625,559.7
2016,7,14,48,5.526,553.41
2016,7,15,0,3.588,557.61
2016,7,15,12,3.981,568.01
2016,7,15,24,4.952,558.68
2016,7,15,36,3.932,554.78
2016,7,15,48,4.688,547.44
2016,7,16,0,4.903,558.43
2016,7,16,12,3.901,566.56
2016,7,16,24,4.093,555.45
2016,7,16,36,3.762,551.69
2016,7,16,48,4.81,547.95
2016,7,17,0,4.629,547.35
2016,7,17,12,5.926,568.35
2016,7,17,24,2.946,584.61
2016,7,17,36,3.974,587.51
2016,7,17,48,3.797,568.92
2016,7,18,0,3.339,560.69
2016,7,18,12,2.555,556.06
2016,7,18,24,5.139,564.66
2016,7,18,36,3.972,575.82
2016,7,18,48,3.495,557.77
2016,7,19,0,4.478,565.18
2016,7,19,12,3.306,572.95
2016,7,19,24,4.001,566.86
2016,7,19,36,3.247,570.55
2016,7,19,48,3.3,562.89
