Year,Day,Hour,Minute,proton_density,proton_speed
2007,6,19,24,3.308,443.18
2007,6,19,36,3.353,441.53
2007,6,19,48,3.273,442.45
2007,6,20,0,3.229,441.19
2007,6,20,12,3.013,441.02
2007,6,20,24,2.972,439.47
2007,6,20,36,3.529,435.82
2007,6,20,48,3.199,440.3
2007,6,21,0,3.115,445.02
2007,6,21,12,2.966,440.68
2007,6,21,24,3.004,441.84
2007,6,21,36,3.018,441.58
2007,6,21,48,2.957,443.39
2007,6,22,0,2.915,439.24
2007,6,22,12,2.951,438.48
2007,6,22,24,2.931,437.51
2007,6,22,36,2.802,437.99
2007,6,22,48,2.772,439.47
2007,6,23,0,2.788,438.82
2007,6,23,12,2.851,439.15
2007,6,23,24,2.858,438.68
2007,6,23,36,2.655,434.44
2007,6,23,48,2.758,431.37
2007,7,0,0,2.841,430.64
2007,7,0,12,2.812,431.07
2007,7,0,24,2.675,430.78
2007,7,0,36,2.74,429.21
2007,7,0,48,3.041,431.32
2007,7,1,0,2.936,430.18
2007,7,1,12,2.873,427.03
2007,7,1,24,2.778,426.17
2007,7,1,36,2.765,427.27
2007,7,1,48,2.78,428.72
2007,7,2,0,2.749,427.31
2007,7,2,12,2.696,422.88
2007,7,2,24,2.584,419.6
2007,7,2,36,2.602,420.8
2007,7,2,48,2.444,419.1
2007,7,3,0,2.794,425.19
2007,7,3,12,2.537,422.67
2007,7,3,24,2.268,417.78
2007,7,3,36,2.307,416.75
2007,7,3,48,2.267,420.85
2007,7,4,0,2.343,422.46
2007,7,4,12,2.424,421.52
2007,7,4,24,2.548,419.52
2007,7,4,36,2.47,417.11
2007,7,4,48,2.459,417.09
2007,7,5,0,2.438,417.7
2007,7,5,12,2.417,416.54
2007,7,5,24,2.493,417.25
2007,7,5,36,2.499,421.46
2007,7,5,48,2.312,417.25
2007,7,6,0,2.398,415.3
2007,7,6,12,2.247,413.13
2007,7,6,24,2.419,411.91
2007,7,6,36,2.345,410.58
2007,7,6,48,2.352,407.92
2007,7,7,0,2.092,410.19
2007,7,7,12,2.058,410.3
2007,7,7,24,2.06,410.42
2007,7,7,36,2.089,409.27
2007,7,7,48,2.11,410.85
2007,7,8,0,2.043,406.36
2007,7,8,12,2.095,406.32
2007,7,8,24,1.996,405.3
2007,7,8,36,2.073,405.85
2007,7,8,48,2.122,406.7
2007,7,9,0,2.17,407.1
2007,7,9,12,2.152,406.49
2007,7,9,24,2.235,407.66
2007,7,9,36,2.335,406.66
2007,7,9,48,2.256,404.42
2007,7,10,0,2.147,403.25
2007,7,10,12,2.102,404.16
2007,7,10,24,2.099,403.26
2007,7,10,36,2.324,403.67
2007,7,10,48,2.204,403.85
2007,7,11,0,2.25,403.93
2007,7,11,12,2.197,403.09
2007,7,11,24,1.981,401.31
2007,7,11,36,2.029,400.92
2007,7,11,48,1.932,399.47
2007,7,12,0,2.573,396.32
2007,7,12,12,2.681,395.87
2007,7,12,24,2.82,396.2
2007,7,12,36,2.769,395.16
2007,7,12,48,3.01,394.97
2007,7,13,0,2.908,394.27
2007,7,13,12,2.963,394.11
2007,7,13,24,2.664,392.12
2007,7,13,36,2.726,394.56
2007,7,13,48,2.678,393.42
2007,7,14,0,2.526,391.0
2007,7,14,12,2.345,389.06
2007,7,14,24,2.317,389.21
2007,7,14,36,2.282,391.15
2007,7,14,48,2.275,388.92
2007,7,15,0,2.267,389.75
2007,7,15,12,2.565,389.43
2007,7,15,24,2.336,390.59
2007,7,15,36,2.566,390.59
2007,7,15,48,2.604,390.32
2007,7,16,0,2.763,388.07
2007,7,16,12,2.805,388.31
2007,7,16,24,2.59,388.58
2007,7,16,36,2.692,388.72
2007,7,16,48,2.845,389.4
2007,7,17,0,2.654,389.41
2007,7,17,12,2.701,388.81
2007,7,17,24,2.678,386.67
2007,7,17,36,2.566,386.67
2007,7,17,48,2.598,386.72
2007,7,18,0,2.831,386.66
2007,7,18,12,2.62,385.36
2007,7,18,24,2.742,384.43
2007,7,18,36,2.802,383.88
2007,7,18,48,2.936,382.9
2007,7,19,0,2.869,385.56
2007,7,19,12,2.324,385.18
2007,7,19,24,2.612,382.77
2007,7,19,36,2.962,382.51
2007,7,19,48,3.166,380.39
