Year,Day,Hour,Minute,proton_density,proton_speed
2001,1,12,36,10.437,279.58
2001,1,12,48,9.417,278.4
2001,1,13,0,10.357,277.95
2001,1,13,12,10.655,278.22
2001,1,13,24,11.321,279.14
2001,1,13,36,11.269,280.74
2001,1,13,48,11.517,281.91
2001,1,14,0,12.053,280.99
2001,1,14,12,12.333,282.96
2001,1,14,24,12.35,281.42
2001,1,14,36,10.493,276.11
2001,1,14,48,10.371,275.33
2001,1,15,0,11.219,274.53
2001,1,15,12,10.47,274.44
2001,1,15,24,9.438,272.83
2001,1,15,36,9.587,274.05
2001,1,15,48,10.107,273.48
2001,1,16,0,7.788,278.15
2001,1,16,12,9.091,276.49
2001,1,16,24,8.219,275.78
2001,1,16,36,4.722,276.77
2001,1,16,48,8.743,278.83
2001,1,17,0,9.217,278.0
2001,1,17,12,8.965,277.4
2001,1,17,24,10.477,282.61
2001,1,17,36,5.864,277.25
2001,1,17,48,10.207,276.11
2001,1,18,0,10.49,278.97
2001,1,18,12,9.36,279.48
2001,1,18,24,9.321,283.23
2001,1,18,36,9.585,286.49
2001,1,18,48,12.289,280.76
2001,1,19,0,11.833,281.51
2001,1,19,12,11.474,281.0
2001,1,19,24,12.025,282.65
2001,1,19,36,11.079,285.58
2001,1,19,48,6.907,280.54
2001,1,20,0,11.023,287.71
2001,1,20,12,10.33,288.45
2001,1,20,24,6.266,288.38
2001,1,20,36,10.605,287.67
2001,1,20,48,10.867,288.76
2001,1,21,0,10.805,284.77
2001,1,21,12,10.987,284.88
2001,1,21,24,10.639,285.88
2001,1,21,36,11.348,287.4
2001,1,21,48,10.778,286.12
2001,1,22,0,11.669,289.13
2001,1,22,12,11.431,287.01
2001,1,22,24,12.182,285.37
2001,1,22,36,11.212,283.85
2001,1,22,48,11.658,285.04
2001,1,23,0,11.879,285.73
2001,1,23,12,10.817,284.68
2001,1,23,24,12.084,288.37
2001,1,23,36,11.812,287.02
2001,1,23,48,13.188,284.04
2001,2,0,0,13.084,281.77
2001,2,0,12,13.475,282.77
2001,2,0,24,12.707,280.77
2001,2,0,36,11.451,280.72
2001,2,0,48,12.271,278.45
2001,2,1,0,12.747,278.04
2001,2,1,12,12.611,280.12
2001,2,1,24,12.95,278.11
2001,2,1,36,12.219,277.74
2001,2,1,48,13.02,276.89
2001,2,2,0,12.083,276.13
2001,2,2,12,7.889,281.21
2001,2,2,24,12.003,282.46
2001,2,2,36,11.534,280.62
2001,2,2,48,12.2,280.09
2001,2,3,0,7.429,283.38
2001,2,3,12,12.206,281.68
2001,2,3,24,12.122,280.67
2001,2,3,36,7.219,278.26
2001,2,3,48,11.619,277.41
2001,2,4,0,11.371,277.05
2001,2,4,12,11.35,277.55
2001,2,4,24,11.157,277.16
2001,2,4,36,10.856,276.69
2001,2,4,48,10.493,274.45
2001,2,5,0,10.535,272.96
2001,2,5,12,7.392,280.32
2001,2,5,24,10.645,280.89
2001,2,5,36,11.11,279.25
2001,2,5,48,10.457,280.31
2001,2,6,0,9.562,278.18
2001,2,6,12,8.828,278.5
2001,2,6,24,12.204,276.43
2001,2,6,36,11.491,277.39
2001,2,6,48,10.365,276.15
2001,2,7,0,9.925,271.23
2001,2,7,12,9.996,267.72
2001,2,7,24,7.916,268.16
2001,2,7,36,9.899,270.4
2001,2,7,48,11.074,269.9
2001,2,8,0,10.152,272.66
2001,2,8,12,11.346,273.48
2001,2,8,24,8.838,270.13
2001,2,8,36,11.21,269.24
2001,2,8,48,9.885,270.66
2001,2,9,0,9.999,270.57
2001,2,9,12,7.725,271.46
2001,2,9,24,8.688,270.67
2001,2,9,36,6.312,271.45
2001,2,9,48,8.595,267.78
2001,2,10,0,7.984,266.64
2001,2,10,12,9.473,265.29
2001,2,10,24,9.213,269.21
2001,2,10,36,8.554,269.34
2001,2,10,48,8.014,266.22
2001,2,11,0,7.582,263.41
2001,2,11,12,8.358,263.28
2001,2,11,24,7.921,265.68
2001,2,11,36,8.144,264.22
2001,2,11,48,5.87,266.56
2001,2,12,0,8.018,264.71
2001,2,12,12,8.051,264.94
2001,2,12,24,8.575,266.29
2001,2,12,36,10.984,277.72
2001,2,12,48,12.487,289.36
2001,2,13,0,11.661,287.3
2001,2,13,12,11.077,287.88
2001,2,13,24,11.157,286.4
2001,2,13,36,11.973,287.16
2001,2,13,48,11.125,283.92
2001,2,14,0,9.036,288.98
2001,2,14,12,13.513,286.32
2001,2,14,24,11.215,285.69
2001,2,14,36,11.195,288.41
2001,2,14,48,12.147,290.04
2001,2,15,0,12.828,289.79
2001,2,15,12,10.53,288.8
2001,2,15,24,13.606,289.52
2001,2,15,36,14.202,291.04
2001,2,15,48,14.115,291.39
2001,2,16,0,13.799,290.51
2001,2,16,12,11.754,290.56
2001,2,16,24,11.235,292.98
2001,2,16,36,12.826,296.02
2001,2,16,48,15.229,295.93
2001,2,17,0,17.888,297.58
2001,2,17,12,19.398,296.98
2001,2,17,24,14.831,300.55
2001,2,17,36,15.032,303.58
2001,2,17,48,19.422,307.48
2001,2,18,0,15.823,304.12
2001,2,18,12,17.287,300.94
2001,2,18,24,11.374,296.79
2001,2,18,36,17.818,298.87
2001,2,18,48,16.565,301.0
2001,2,19,0,14.068,299.08
2001,2,19,12,26.1,297.61
2001,2,19,24,16.649,299.54
2001,2,19,36,9.61,297.53
2001,2,19,48,15.762,300.79
2001,2,20,0,16.243,301.18
2001,2,20,12,14.963,305.12
2001,2,20,24,17.913,305.6
2001,2,20,36,7.944,310.31
2001,2,20,48,18.611,324.65
2001,2,21,0,14.454,325.87
2001,2,21,12,17.117,331.14
2001,2,21,24,17.232,327.72
2001,2,21,36,19.705,328.78
2001,2,21,48,18.567,329.1
2001,2,22,0,19.896,331.8
2001,2,22,12,20.655,332.42
2001,2,22,24,22.607,333.13
2001,2,22,36,22.944,336.14
2001,2,22,48,18.153,336.21
2001,2,23,0,14.742,333.91
2001,2,23,12,13.18,330.1
2001,2,23,24,23.65,326.62
2001,2,23,36,29.775,326.0
2001,2,23,48,32.015,325.36
2001,3,0,0,35.585,332.91
2001,3,0,12,37.384,333.82
2001,3,0,24,21.142,341.37
2001,3,0,36,19.063,339.46
2001,3,0,48,21.759,334.53
2001,3,1,0,21.709,334.65
2001,3,1,12,21.439,331.65
2001,3,1,24,21.082,329.9
2001,3,1,36,26.167,329.36
2001,3,1,48,24.506,331.11
2001,3,2,0,21.626,333.04
2001,3,2,12,17.395,332.52
2001,3,2,24,17.733,333.04
2001,3,2,36,19.294,335.46
2001,3,2,48,18.742,335.62
2001,3,3,0,20.136,337.69
2001,3,3,12,17.947,338.73
2001,3,3,24,10.775,346.79
2001,3,3,36,9.421,343.22
2001,3,3,48,8.825,342.21
2001,3,4,0,7.658,346.55
2001,3,4,12,8.08,352.9
2001,3,4,24,8.882,344.19
2001,3,4,36,9.107,341.07
2001,3,4,48,10.46,336.82
2001,3,5,0,10.666,347.53
2001,3,5,12,12.855,351.92
2001,3,5,24,15.243,363.75
2001,3,5,36,14.363,361.37
2001,3,5,48,13.449,365.01
2001,3,6,0,13.406,362.52
2001,3,6,12,13.546,365.47
2001,3,6,24,13.422,368.54
2001,3,6,36,13.456,368.07
2001,3,6,48,12.569,362.57
2001,3,7,0,13.056,352.76
2001,3,7,12,12.265,355.49
2001,3,7,24,11.747,354.27
2001,3,7,36,11.905,354.67
2001,3,7,48,11.296,353.52
2001,3,8,0,11.113,352.34
2001,3,8,12,10.764,352.57
2001,3,8,24,11.27,349.32
2001,3,8,36,10.451,349.62
2001,3,8,48,11.199,349.32
2001,3,9,0,11.467,347.63
2001,3,9,12,11.022,342.04
2001,3,9,24,10.614,345.62
2001,3,9,36,10.732,349.92
2001,3,9,48,10.254,349.71
2001,3,10,0,10.659,353.61
2001,3,10,12,10.084,350.29
2001,3,10,24,9.548,358.93
2001,3,10,36,10.073,351.87
2001,3,10,48,10.729,350.59
2001,3,11,0,9.103,344.48
2001,3,11,12,11.312,347.29
2001,3,11,24,11.485,345.14
2001,3,11,36,10.605,341.64
2001,3,11,48,10.813,340.77
2001,3,12,0,10.746,341.85
2001,3,12,12,10.018,341.35
2001,3,12,24,11.323,345.51
2001,3,12,36,11.714,345.55
2001,3,12,48,10.86,340.95
2001,3,13,0,10.977,340.95
2001,3,13,12,11.537,342.43
2001,3,13,24,10.824,345.75
2001,3,13,36,10.384,352.55
2001,3,13,48,10.032,352.24
2001,3,14,0,11.061,353.48
2001,3,14,12,10.83,357.31
2001,3,14,24,10.974,355.51
2001,3,14,36,11.047,357.48
2001,3,14,48,11.314,359.26
2001,3,15,0,10.072,360.73
2001,3,15,12,10.308,363.41
2001,3,15,24,10.971,361.19
2001,3,15,36,11.421,360.94
2001,3,15,48,10.896,360.53
2001,3,16,0,11.232,360.52
2001,3,16,12,10.816,359.65
2001,3,16,24,10.158,361.68
2001,3,16,36,10.07,360.69
2001,3,16,48,10.297,361.14
2001,3,17,0,10.118,361.47
2001,3,17,12,9.417,362.89
2001,3,17,24,10.387,364.82
2001,3,17,36,11.666,374.59
2001,3,17,48,11.681,370.69
2001,3,18,0,11.716,367.36
2001,3,18,12,11.983,368.51
2001,3,18,24,11.545,367.25
2001,3,18,36,10.672,371.14
2001,3,18,48,11.029,365.55
2001,3,19,0,9.621,357.05
2001,3,19,12,10.567,357.6
2001,3,19,24,11.001,356.52
2001,3,19,36,10.857,356.45
2001,3,19,48,11.181,355.68
2001,3,20,0,10.64,356.76
2001,3,20,12,10.71,356.83
2001,3,20,24,9.917,357.33
2001,3,20,36,9.123,357.99
2001,3,20,48,8.841,359.04
2001,3,21,0,9.187,358.06
2001,3,21,12,10.096,355.61
2001,3,21,24,9.037,357.21
2001,3,21,36,9.019,357.27
2001,3,21,48,8.295,359.14
2001,3,22,0,7.858,365.3
2001,3,22,12,8.069,358.32
2001,3,22,24,8.047,363.23
2001,3,22,36,7.908,377.03
2001,3,22,48,7.862,380.89
2001,3,23,0,8.044,382.51
2001,3,23,12,8.251,384.92
2001,3,23,24,8.614,380.45
2001,3,23,36,8.84,383.13
2001,3,23,48,9.664,379.67
2001,4,0,0,11.654,394.75
2001,4,0,12,13.396,401.65
2001,4,0,24,14.026,402.86
2001,4,0,36,13.593,404.79
2001,4,0,48,13.547,404.62
2001,4,1,0,14.243,402.84
2001,4,1,12,14.55,400.55
2001,4,1,24,15.165,399.42
2001,4,1,36,15.14,400.28
2001,4,1,48,13.963,396.1
2001,4,2,0,14.662,397.15
2001,4,2,12,13.329,393.16
2001,4,2,24,12.828,392.13
2001,4,2,36,13.476,393.79
2001,4,2,48,11.845,391.74
2001,4,3,0,12.811,398.57
2001,4,3,12,14.098,399.85
2001,4,3,24,15.702,399.25
2001,4,3,36,15.029,394.44
2001,4,3,48,13.509,387.87
2001,4,4,0,14.898,390.15
2001,4,4,12,15.615,389.87
2001,4,4,24,14.51,391.45
2001,4,4,36,13.858,386.12
2001,4,4,48,14.929,391.02
2001,4,5,0,14.381,388.73
2001,4,5,12,14.523,385.29
2001,4,5,24,14.835,383.0
2001,4,5,36,14.32,380.26
2001,4,5,48,13.246,384.21
2001,4,6,0,13.702,385.8
2001,4,6,12,14.063,385.03
2001,4,6,24,13.837,384.86
2001,4,6,36,14.286,369.96
2001,4,6,48,12.871,363.21
2001,4,7,0,14.976,368.29
2001,4,7,12,16.994,390.5
2001,4,7,24,14.689,397.99
2001,4,7,36,11.877,396.99
2001,4,7,48,12.768,399.23
2001,4,8,0,13.815,398.99
2001,4,8,12,15.248,400.51
2001,4,8,24,15.24,397.53
2001,4,8,36,14.649,405.73
2001,4,8,48,14.396,413.56
2001,4,9,0,6.411,409.43
2001,4,9,12,6.026,401.45
2001,4,9,24,6.487,407.1
2001,4,9,36,6.2,412.43
2001,4,9,48,6.219,411.29
2001,4,10,0,8.143,405.08
2001,4,10,12,15.551,404.64
2001,4,10,24,13.149,398.07
2001,4,10,36,12.951,398.21
2001,4,10,48,15.349,401.25
2001,4,11,0,17.968,403.92
2001,4,11,12,17.164,407.08
2001,4,11,24,15.477,422.3
2001,4,11,36,15.2,420.37
2001,4,11,48,17.665,419.4
2001,4,12,0,17.864,420.68
2001,4,12,12,19.13,420.62
2001,4,12,24,18.541,419.74
2001,4,12,36,14.344,418.94
2001,4,12,48,13.268,419.56
2001,4,13,0,20.017,424.41
2001,4,13,12,36.549,427.18
2001,4,13,24,37.286,427.1
2001,4,13,36,17.246,423.39
2001,4,13,48,13.414,424.98
2001,4,14,0,13.683,432.41
2001,4,14,12,19.662,427.27
2001,4,14,24,30.971,428.96
2001,4,14,36,31.152,430.24
2001,4,14,48,31.292,429.49
2001,4,15,0,30.196,430.75
2001,4,15,12,28.535,427.71
2001,4,15,24,28.488,428.28
2001,4,15,36,29.993,429.51
2001,4,15,48,29.187,432.6
2001,4,16,0,27.946,430.11
2001,4,16,12,23.378,428.2
2001,4,16,24,25.886,431.8
2001,4,16,36,18.426,430.83
2001,4,16,48,5.929,434.72
2001,4,17,0,5.455,426.74
2001,4,17,12,5.609,428.22
2001,4,17,24,6.302,433.85
2001,4,17,36,7.644,420.27
2001,4,17,48,8.6,411.24
2001,4,18,0,7.246,420.23
2001,4,18,12,4.637,414.42
2001,4,18,24,4.414,415.58
2001,4,18,36,4.046,430.1
2001,4,18,48,4.131,435.52
2001,4,19,0,3.511,414.85
2001,4,19,12,4.388,407.44
2001,4,19,24,4.498,405.81
2001,4,19,36,4.262,423.06
2001,4,19,48,4.04,403.86
2001,4,20,0,3.947,401.61
2001,4,20,12,4.099,410.74
2001,4,20,24,4.074,410.78
2001,4,20,36,3.836,404.1
2001,4,20,48,3.997,409.65
2001,4,21,0,3.776,403.5
2001,4,21,12,3.979,396.88
2001,4,21,24,4.189,397.54
2001,4,21,36,4.334,399.35
2001,4,21,48,5.192,400.08
2001,4,22,0,4.898,404.28
2001,4,22,12,4.48,393.38
2001,4,22,24,4.182,393.58
2001,4,22,36,4.307,391.93
2001,4,22,48,4.351,396.26
2001,4,23,0,4.032,397.42
2001,4,23,12,3.809,398.24
2001,4,23,24,3.696,396.4
2001,4,23,36,4.195,395.55
2001,4,23,48,4.082,410.75
2001,5,0,0,3.864,417.96
2001,5,0,12,3.969,415.79
2001,5,0,24,3.904,404.34
2001,5,0,36,3.988,399.78
2001,5,0,48,3.753,395.37
2001,5,1,0,3.891,405.0
2001,5,1,12,3.854,391.2
2001,5,1,24,3.667,395.58
2001,5,1,36,3.969,392.91
2001,5,1,48,3.943,388.21
2001,5,2,0,3.86,384.82
2001,5,2,12,3.939,386.48
2001,5,2,24,3.991,387.51
2001,5,2,36,4.114,401.08
2001,5,2,48,3.742,402.99
2001,5,3,0,3.701,400.64
2001,5,3,12,3.47,395.0
2001,5,3,24,3.219,398.73
2001,5,3,36,3.103,397.61
2001,5,3,48,3.046,399.85
2001,5,4,0,3.082,401.76
2001,5,4,12,3.01,397.3
2001,5,4,24,3.053,392.97
2001,5,4,36,3.072,391.37
2001,5,4,48,3.171,393.92
2001,5,5,0,3.173,394.61
2001,5,5,12,3.216,390.9
2001,5,5,24,3.027,390.24
2001,5,5,36,2.831,392.55
2001,5,5,48,2.699,392.89
2001,5,6,0,2.807,393.87
2001,5,6,12,2.829,395.39
2001,5,6,24,2.882,395.57
2001,5,6,36,2.789,394.9
2001,5,6,48,2.883,395.88
2001,5,7,0,2.824,395.18
2001,5,7,12,2.577,392.92
2001,5,7,24,2.224,386.4
2001,5,7,36,2.209,388.61
2001,5,7,48,2.675,391.12
2001,5,8,0,2.767,390.32
2001,5,8,12,2.639,387.58
2001,5,8,24,2.698,386.55
2001,5,8,36,2.787,390.02
2001,5,8,48,2.85,387.36
2001,5,9,0,2.889,377.22
2001,5,9,12,2.6,383.15
2001,5,9,24,2.783,385.36
2001,5,9,36,2.589,389.03
2001,5,9,48,2.221,384.13
2001,5,10,0,1.679,394.17
2001,5,10,12,2.835,389.0
2001,5,10,24,2.825,388.55
2001,5,10,36,3.208,396.86
2001,5,10,48,2.926,403.08
2001,5,11,0,3.064,404.43
2001,5,11,12,2.817,410.2
2001,5,11,24,2.77,397.74
2001,5,11,36,2.49,401.6
2001,5,11,48,2.532,408.09
2001,5,12,0,2.755,406.5
2001,5,12,12,2.696,410.24
2001,5,12,24,2.701,407.61
2001,5,12,36,2.826,410.02
2001,5,12,48,2.717,417.45
2001,5,13,0,2.724,420.15
2001,5,13,12,2.727,418.14
2001,5,13,24,2.78,417.97
2001,5,13,36,2.873,417.2
2001,5,13,48,2.903,419.33
2001,5,14,0,3.035,409.14
2001,5,14,12,2.94,408.24
2001,5,14,24,2.984,411.44
2001,5,14,36,3.051,413.26
2001,5,14,48,3.295,419.44
2001,5,15,0,3.389,416.85
2001,5,15,12,3.699,416.08
2001,5,15,24,3.545,423.42
2001,5,15,36,3.617,420.55
2001,5,15,48,3.521,411.24
2001,5,16,0,3.383,404.41
2001,5,16,12,3.675,406.36
2001,5,16,24,3.078,399.48
2001,5,16,36,2.763,389.03
2001,5,16,48,2.592,379.72
2001,5,17,0,2.545,379.36
2001,5,17,12,2.53,380.0
2001,5,17,24,2.454,379.03
2001,5,17,36,2.554,381.54
2001,5,17,48,2.586,379.66
2001,5,18,0,2.79,419.39
2001,5,18,12,3.318,421.29
2001,5,18,24,3.37,420.91
2001,5,18,36,3.172,422.63
2001,5,18,48,3.607,423.16
2001,5,19,0,3.444,420.68
2001,5,19,12,3.121,404.94
2001,5,19,24,3.252,408.63
2001,5,19,36,3.067,398.25
2001,5,19,48,3.618,422.13
2001,5,20,0,3.909,403.19
2001,5,20,12,4.534,407.67
2001,5,20,24,4.181,426.02
2001,5,20,36,4.437,413.58
2001,5,20,48,4.123,418.91
2001,5,21,0,4.931,428.35
2001,5,21,12,5.749,433.52
2001,5,21,24,5.911,437.9
2001,5,21,36,5.203,430.6
2001,5,21,48,5.826,429.34
2001,5,22,0,5.457,423.69
2001,5,22,12,4.894,408.98
2001,5,22,24,4.242,404.99
2001,5,22,36,4.969,406.94
2001,5,22,48,5.013,408.85
2001,5,23,0,5.303,408.3
2001,5,23,12,5.489,411.6
2001,5,23,24,5.367,413.15
2001,5,23,36,5.339,410.87
2001,5,23,48,5.62,415.13
2001,6,0,0,4.904,413.16
2001,6,0,12,5.021,400.95
2001,6,0,24,4.947,399.82
2001,6,0,36,5.108,414.81
2001,6,0,48,4.482,412.47
2001,6,1,0,4.208,408.93
2001,6,1,12,4.647,409.95
2001,6,1,24,4.934,411.19
2001,6,1,36,5.106,409.11
2001,6,1,48,4.722,405.96
2001,6,2,0,4.961,399.33
2001,6,2,12,5.078,402.74
2001,6,2,24,5.363,405.94
2001,6,2,36,4.983,406.17
2001,6,2,48,5.743,405.14
2001,6,3,0,6.578,409.15
2001,6,3,12,6.251,408.41
2001,6,3,24,6.035,408.46
2001,6,3,36,5.09,408.27
2001,6,3,48,5.332,405.23
2001,6,4,0,5.128,406.45
2001,6,4,12,5.087,406.59
2001,6,4,24,4.883,403.85
2001,6,4,36,7.79,399.56
2001,6,4,48,7.155,397.52
2001,6,5,0,4.769,388.94
2001,6,5,12,4.921,387.94
2001,6,5,24,4.911,386.25
2001,6,5,36,5.216,386.71
2001,6,5,48,4.953,385.66
2001,6,6,0,4.392,386.53
2001,6,6,12,5.363,397.11
2001,6,6,24,5.906,399.27
2001,6,6,36,6.597,401.1
2001,6,6,48,6.408,395.01
2001,6,7,0,6.321,395.97
2001,6,7,12,6.337,394.81
2001,6,7,24,5.688,396.59
2001,6,7,36,5.982,396.35
2001,6,7,48,5.464,384.85
2001,6,8,0,5.533,378.2
2001,6,8,12,5.332,386.78
2001,6,8,24,6.47,396.77
2001,6,8,36,5.332,390.27
2001,6,8,48,5.403,398.3
2001,6,9,0,4.76,380.55
2001,6,9,12,5.016,379.19
2001,6,9,24,4.515,383.06
2001,6,9,36,4.891,381.91
2001,6,9,48,5.121,385.64
2001,6,10,0,5.305,387.4
2001,6,10,12,4.335,383.57
2001,6,10,24,4.419,389.09
2001,6,10,36,4.867,380.36
2001,6,10,48,4.757,383.58
2001,6,11,0,4.832,376.48
2001,6,11,12,5.066,384.82
2001,6,11,24,5.226,383.99
2001,6,11,36,5.32,384.12
2001,6,11,48,4.678,384.37
2001,6,12,0,4.808,383.29
2001,6,12,12,5.076,383.27
2001,6,12,24,5.164,378.27
2001,6,12,36,5.087,379.04
2001,6,12,48,5.356,379.66
2001,6,13,0,5.291,381.51
2001,6,13,12,5.604,385.63
2001,6,13,24,5.464,386.08
2001,6,13,36,5.394,390.88
2001,6,13,48,4.466,359.65
2001,6,14,0,3.675,366.62
2001,6,14,12,3.631,379.61
2001,6,14,24,3.746,360.33
2001,6,14,36,3.609,353.17
2001,6,14,48,3.396,350.76
2001,6,15,0,3.668,392.02
2001,6,15,12,4.317,392.95
2001,6,15,24,4.186,386.42
2001,6,15,36,4.804,364.21
2001,6,15,48,4.062,355.18
2001,6,16,0,4.439,371.66
2001,6,16,12,5.133,396.77
2001,6,16,24,5.552,377.26
2001,6,16,36,5.166,377.86
2001,6,16,48,4.877,376.4
2001,6,17,0,5.326,356.36
2001,6,17,12,5.928,358.21
2001,6,17,24,5.813,353.05
2001,6,17,36,5.615,347.68
2001,6,17,48,5.74,352.47
2001,6,18,0,5.478,347.17
2001,6,18,12,5.396,344.12
2001,6,18,24,5.583,346.38
2001,6,18,36,5.728,348.7
2001,6,18,48,5.672,356.43
2001,6,19,0,6.171,351.41
2001,6,19,12,5.93,344.32
2001,6,19,24,5.558,337.52
2001,6,19,36,5.536,337.95
2001,6,19,48,5.095,348.97
2001,6,20,0,5.077,352.92
2001,6,20,12,5.159,353.46
2001,6,20,24,5.761,346.22
2001,6,20,36,5.772,345.49
2001,6,20,48,6.359,346.98
2001,6,21,0,6.078,347.4
2001,6,21,12,6.127,346.42
2001,6,21,24,6.454,347.9
2001,6,21,36,7.048,349.34
2001,6,21,48,7.206,349.4
2001,6,22,0,6.919,349.74
2001,6,22,12,5.651,349.17
2001,6,22,24,6.525,352.09
2001,6,22,36,6.574,352.62
2001,6,22,48,6.095,356.05
2001,6,23,0,5.862,356.25
2001,6,23,12,6.123,360.79
2001,6,23,24,6.143,362.3
2001,6,23,36,6.27,368.3
2001,6,23,48,5.864,367.21
2001,7,0,0,5.972,366.53
2001,7,0,12,6.09,360.66
2001,7,0,24,6.513,357.0
2001,7,0,36,7.354,353.55
2001,7,0,48,7.087,352.72
2001,7,1,0,7.136,359.79
2001,7,1,12,6.699,365.6
2001,7,1,24,6.552,363.24
2001,7,1,36,6.417,358.42
2001,7,1,48,6.206,355.95
2001,7,2,0,5.494,357.09
2001,7,2,12,5.664,358.19
2001,7,2,24,6.218,356.84
2001,7,2,36,6.286,357.5
2001,7,2,48,6.326,356.79
2001,7,3,0,6.38,356.0
2001,7,3,12,6.542,355.54
2001,7,3,24,6.321,348.08
2001,7,3,36,6.775,349.3
2001,7,3,48,6.118,350.29
2001,7,4,0,5.9,349.82
2001,7,4,12,6.056,351.03
2001,7,4,24,5.997,350.94
2001,7,4,36,5.722,348.16
2001,7,4,48,5.645,343.41
2001,7,5,0,5.871,347.36
2001,7,5,12,5.72,349.21
2001,7,5,24,6.23,349.1
2001,7,5,36,5.313,347.17
2001,7,5,48,4.525,344.74
2001,7,6,0,6.196,345.13
2001,7,6,12,6.428,348.19
2001,7,6,24,7.462,357.65
2001,7,6,36,7.744,355.12
2001,7,6,48,6.903,355.94
2001,7,7,0,5.758,353.96
2001,7,7,12,6.021,351.39
2001,7,7,24,5.925,351.68
2001,7,7,36,5.683,353.3
2001,7,7,48,4.514,360.38
2001,7,8,0,4.689,361.54
2001,7,8,12,4.711,365.51
2001,7,8,24,5.027,355.18
2001,7,8,36,4.83,356.83
2001,7,8,48,4.928,358.13
2001,7,9,0,4.921,359.13
2001,7,9,12,4.674,356.43
2001,7,9,24,4.68,356.54
2001,7,9,36,5.354,359.67
2001,7,9,48,5.214,360.67
2001,7,10,0,4.778,355.37
2001,7,10,12,4.976,358.92
2001,7,10,24,5.387,363.52
2001,7,10,36,5.834,355.72
2001,7,10,48,5.698,355.91
2001,7,11,0,4.921,361.76
2001,7,11,12,5.209,355.72
2001,7,11,24,5.11,356.11
2001,7,11,36,6.13,364.06
2001,7,11,48,5.988,365.89
2001,7,12,0,5.98,370.46
2001,7,12,12,5.665,366.71
2001,7,12,24,5.115,364.62
2001,7,12,36,4.989,365.38
2001,7,12,48,5.692,361.16
2001,7,13,0,5.848,364.83
2001,7,13,12,6.138,373.03
2001,7,13,24,5.873,359.98
2001,7,13,36,6.071,367.32
2001,7,13,48,6.508,369.8
2001,7,14,0,6.108,358.7
2001,7,14,12,6.283,360.65
2001,7,14,24,6.566,373.76
2001,7,14,36,6.507,382.75
2001,7,14,48,5.874,378.37
2001,7,15,0,6.165,370.37
2001,7,15,12,6.194,362.43
2001,7,15,24,6.49,362.02
2001,7,15,36,6.591,366.14
2001,7,15,48,7.306,371.41
2001,7,16,0,6.927,374.71
2001,7,16,12,7.07,378.73
2001,7,16,24,7.138,388.06
2001,7,16,36,7.156,393.97
2001,7,16,48,7.628,395.58
2001,7,17,0,6.823,372.95
2001,7,17,12,6.839,376.97
2001,7,17,24,7.126,370.75
2001,7,17,36,7.118,370.87
2001,7,17,48,6.818,367.07
2001,7,18,0,6.508,376.49
2001,7,18,12,6.177,378.44
2001,7,18,24,6.257,365.36
2001,7,18,36,6.525,359.48
2001,7,18,48,6.535,358.62
2001,7,19,0,6.363,354.46
2001,7,19,12,6.399,354.25
2001,7,19,24,6.715,357.39
2001,7,19,36,6.645,355.41
2001,7,19,48,6.42,355.76
