Year,Day,Hour,Minute,proton_density,proton_speed
2009,1,0,0,2.593,511.64
2009,1,0,12,2.664,514.06
2009,1,0,24,2.694,512.27
2009,1,0,36,2.665,517.85
2009,1,0,48,2.64,516.69
2009,1,1,0,2.711,517.47
2009,1,1,12,2.54,522.23
2009,1,1,24,2.459,519.56
2009,1,1,36,2.171,517.64
2009,1,1,48,2.085,508.68
2009,1,2,0,2.145,512.17
2009,1,2,12,2.301,525.83
2009,1,2,24,2.235,508.79
2009,1,2,36,2.249,506.25
2009,1,2,48,2.322,512.17
2009,1,3,0,2.312,509.05
2009,1,3,12,2.324,507.0
2009,1,3,24,2.363,508.06
2009,1,3,36,2.596,505.88
2009,1,3,48,2.842,512.31
2009,1,4,0,2.886,512.45
2009,1,4,12,2.994,510.55
2009,1,4,24,2.857,508.52
2009,1,4,36,2.705,507.13
2009,1,4,48,2.709,505.73
2009,1,5,0,2.772,505.31
2009,1,5,12,2.712,503.74
2009,1,5,24,2.734,506.54
2009,1,5,36,2.711,512.67
2009,1,5,48,2.303,501.71
2009,1,6,0,2.406,496.93
2009,1,6,12,2.222,483.71
2009,1,6,24,2.418,480.34
2009,1,6,36,2.39,480.61
2009,1,6,48,2.4,485.83
2009,1,7,0,2.64,488.28
2009,1,7,12,2.48,493.09
2009,1,7,24,2.554,491.31
2009,1,7,36,2.608,474.43
2009,1,7,48,2.57,463.35
2009,1,8,0,2.52,471.86
2009,1,8,12,2.813,467.97
2009,1,8,24,2.617,466.59
2009,1,8,36,2.64,467.48
2009,1,8,48,2.58,469.53
2009,1,9,0,2.694,472.75
2009,1,9,12,2.936,484.59
2009,1,9,24,3.225,480.17
2009,1,9,36,3.172,476.61
2009,1,9,48,2.588,465.63
2009,1,10,0,2.503,460.58
2009,1,10,12,2.572,463.6
2009,1,10,24,3.086,460.92
2009,1,10,36,3.028,461.89
2009,1,10,48,2.973,455.57
2009,1,11,0,3.063,469.8
2009,1,11,12,2.811,460.92
2009,1,11,24,2.971,443.79
2009,1,11,36,3.081,446.55
2009,1,11,48,3.125,442.17
2009,1,12,0,3.095,439.96
2009,1,12,12,2.955,446.77
2009,1,12,24,2.635,461.83
2009,1,12,36,2.592,455.25
2009,1,12,48,2.511,455.38
2009,1,13,0,2.535,453.5
2009,1,13,12,2.655,451.53
2009,1,13,24,2.566,447.11
2009,1,13,36,2.615,447.77
2009,1,13,48,2.687,443.33
2009,1,14,0,2.712,441.68
2009,1,14,12,2.699,440.51
2009,1,14,24,2.897,441.83
2009,1,14,36,2.751,444.04
2009,1,14,48,2.66,439.27
2009,1,15,0,2.659,445.12
2009,1,15,12,2.554,443.02
2009,1,15,24,2.194,436.19
2009,1,15,36,2.172,449.65
2009,1,15,48,2.255,454.37
2009,1,16,0,2.382,449.18
2009,1,16,12,2.394,438.68
2009,1,16,24,2.473,433.78
2009,1,16,36,2.477,433.78
2009,1,16,48,2.74,431.23
2009,1,17,0,2.552,431.19
2009,1,17,12,2.185,423.35
2009,1,17,24,2.246,427.01
2009,1,17,36,2.276,428.78
2009,1,17,48,2.094,436.57
2009,1,18,0,2.067,436.69
2009,1,18,12,2.325,444.75
2009,1,18,24,2.698,441.67
2009,1,18,36,2.496,439.74
2009,1,18,48,2.198,426.31
2009,1,19,0,2.291,422.16
2009,1,19,12,2.25,421.34
2009,1,19,24,2.253,430.56
2009,1,19,36,2.114,428.07
2009,1,19,48,1.995,417.34
2009,1,20,0,1.944,415.03
2009,1,20,12,2.033,413.57
2009,1,20,24,2.066,415.09
2009,1,20,36,2.096,415.56
2009,1,20,48,2.178,413.88
2009,1,21,0,2.243,416.76
2009,1,21,12,2.316,414.26
2009,1,21,24,2.147,415.9
2009,1,21,36,2.117,416.14
2009,1,21,48,2.365,420.51
2009,1,22,0,2.195,421.71
2009,1,22,12,2.277,419.21
2009,1,22,24,2.683,424.93
