Year,Day,Hour,Minute,proton_density,proton_speed
2011,1,0,0,3.574,338.55
2011,1,0,12,3.263,342.9
2011,1,0,24,4.598,343.08
2011,1,0,36,4.781,342.9
2011,1,0,48,4.147,344.07
2011,1,1,0,4.335,337.8
2011,1,1,12,4.728,340.77
2011,1,1,24,4.94,337.49
2011,1,1,36,3.476,336.02
2011,1,1,48,3.525,343.2
2011,1,2,0,5.516,344.16
2011,1,2,12,5.541,343.75
2011,1,2,24,5.807,342.54
2011,1,2,36,6.008,340.74
2011,1,2,48,5.866,334.33
2011,1,3,0,3.255,340.68
2011,1,3,12,5.113,341.8
2011,1,3,24,5.938,342.9
2011,1,3,36,6.609,342.72
2011,1,3,48,6.562,342.02
2011,1,4,0,6.326,344.15
2011,1,4,12,8.119,342.27
2011,1,4,24,5.667,344.03
2011,1,4,36,6.393,342.75
2011,1,4,48,7.22,339.69
2011,1,5,0,6.671,339.63
2011,1,5,12,4.3,344.72
2011,1,5,24,6.194,344.88
2011,1,5,36,6.161,344.78
2011,1,5,48,6.307,345.13
2011,1,6,0,7.615,345.55
2011,1,6,12,7.716,346.19
2011,1,6,24,7.196,346.3
2011,1,6,36,7.436,343.84
2011,1,6,48,5.976,346.69
2011,1,7,0,6.927,351.29
2011,1,7,12,7.084,353.0
2011,1,7,24,4.699,352.68
2011,1,7,36,6.418,353.91
2011,1,7,48,6.685,353.12
2011,1,8,0,5.099,358.58
2011,1,8,12,7.158,349.52
2011,1,8,24,7.05,348.74
2011,1,8,36,7.226,345.22
2011,1,8,48,6.272,348.86
2011,1,9,0,7.237,343.4
2011,1,9,12,5.685,344.88
2011,1,9,24,5.949,341.01
2011,1,9,36,4.536,345.15
2011,1,9,48,6.011,345.16
2011,1,10,0,7.851,344.12
2011,1,10,12,3.997,343.49
2011,1,10,24,6.093,344.19
2011,1,10,36,6.202,341.42
2011,1,10,48,5.877,339.48
2011,1,11,0,6.398,337.58
2011,1,11,12,6.009,339.5
2011,1,11,24,5.195,337.45
2011,1,11,36,5.165,340.54
2011,1,11,48,3.422,341.31
2011,1,12,0,7.659,337.67
2011,1,12,12,6.138,333.94
2011,1,12,24,4.919,330.76
2011,1,12,36,6.254,332.17
2011,1,12,48,5.939,336.19
2011,1,13,0,5.824,334.66
2011,1,13,12,5.302,329.53
2011,1,13,24,5.052,327.49
2011,1,13,36,5.14,328.83
2011,1,13,48,5.138,330.21
2011,1,14,0,4.989,326.02
2011,1,14,12,5.714,320.49
2011,1,14,24,7.05,320.36
2011,1,14,36,6.276,328.19
2011,1,14,48,5.036,315.6
2011,1,15,0,6.458,321.42
2011,1,15,12,6.589,323.43
2011,1,15,24,8.256,322.38
2011,1,15,36,7.383,326.04
2011,1,15,48,7.567,321.69
2011,1,16,0,6.922,323.13
2011,1,16,12,4.212,322.15
2011,1,16,24,7.968,316.72
2011,1,16,36,5.618,310.96
2011,1,16,48,6.077,317.85
2011,1,17,0,6.51,309.46
2011,1,17,12,7.113,313.96
2011,1,17,24,5.936,312.37
2011,1,17,36,6.308,310.52
2011,1,17,48,6.0,309.92
2011,1,18,0,5.444,309.32
2011,1,18,12,5.48,308.02
2011,1,18,24,4.185,311.31
2011,1,18,36,4.762,308.05
2011,1,18,48,5.04,307.4
2011,1,19,0,3.353,307.17
2011,1,19,12,5.09,306.22
2011,1,19,24,4.961,305.01
2011,1,19,36,4.958,303.68
2011,1,19,48,4.989,303.19
2011,1,20,0,5.024,311.44
2011,1,20,12,5.283,302.24
2011,1,20,24,5.192,303.85
2011,1,20,36,3.617,304.24
2011,1,20,48,5.591,302.5
2011,1,21,0,5.488,302.93
2011,1,21,12,5.392,313.24
2011,1,21,24,5.993,303.47
2011,1,21,36,5.854,305.54
2011,1,21,48,7.317,298.85
2011,1,22,0,5.992,304.95
2011,1,22,12,7.842,303.64
2011,1,22,24,5.963,305.74
2011,1,22,36,6.986,313.9
2011,1,22,48,4.913,318.98
2011,1,23,0,8.521,332.73
2011,1,23,12,4.083,326.87
2011,1,23,24,7.931,321.76
2011,1,23,36,11.678,322.09
2011,1,23,48,8.316,312.28
2011,2,0,0,7.987,313.29
2011,2,0,12,11.667,313.55
2011,2,0,24,14.674,311.46
2011,2,0,36,16.103,312.9
2011,2,0,48,17.481,309.92
2011,2,1,0,15.965,321.82
2011,2,1,12,16.205,332.02
2011,2,1,24,16.49,329.13
2011,2,1,36,20.59,330.35
2011,2,1,48,18.372,325.24
2011,2,2,0,22.036,320.48
2011,2,2,12,19.673,318.4
2011,2,2,24,11.134,320.5
2011,2,2,36,11.692,321.39
2011,2,2,48,12.863,325.77
2011,2,3,0,13.275,324.18
2011,2,3,12,10.427,323.86
2011,2,3,24,10.775,318.91
2011,2,3,36,16.224,318.1
2011,2,3,48,12.146,318.34
2011,2,4,0,11.455,316.75
2011,2,4,12,14.634,315.31
2011,2,4,24,10.664,308.78
2011,2,4,36,8.654,315.4
2011,2,4,48,13.456,315.08
2011,2,5,0,14.19,314.08
2011,2,5,12,16.648,318.0
2011,2,5,24,14.844,314.45
2011,2,5,36,17.578,315.35
2011,2,5,48,15.978,322.51
2011,2,6,0,12.295,331.72
2011,2,6,12,11.727,336.31
2011,2,6,24,9.92,344.01
2011,2,6,36,7.359,354.1
2011,2,6,48,8.101,353.59
2011,2,7,0,6.451,351.46
2011,2,7,12,6.844,350.41
2011,2,7,24,7.975,354.43
2011,2,7,36,4.996,347.33
2011,2,7,48,8.677,350.76
2011,2,8,0,8.643,351.93
2011,2,8,12,8.587,350.69
2011,2,8,24,9.279,350.17
2011,2,8,36,8.266,349.64
2011,2,8,48,8.722,345.88
2011,2,9,0,9.822,340.91
2011,2,9,12,8.321,342.27
2011,2,9,24,5.577,341.71
2011,2,9,36,11.165,334.98
2011,2,9,48,11.071,333.25
2011,2,10,0,10.969,332.96
2011,2,10,12,11.087,333.2
2011,2,10,24,10.822,333.5
2011,2,10,36,11.55,333.53
2011,2,10,48,11.227,334.35
2011,2,11,0,8.083,331.54
2011,2,11,12,12.656,330.86
2011,2,11,24,11.776,332.64
2011,2,11,36,13.167,335.75
2011,2,11,48,11.943,332.09
2011,2,12,0,11.463,328.53
2011,2,12,12,11.622,327.72
2011,2,12,24,11.92,330.92
2011,2,12,36,12.691,341.5
2011,2,12,48,8.674,333.95
2011,2,13,0,9.719,337.14
2011,2,13,12,10.241,338.29
2011,2,13,24,8.581,338.94
2011,2,13,36,7.674,339.03
2011,2,13,48,7.345,338.93
2011,2,14,0,7.586,340.95
2011,2,14,12,8.387,342.25
2011,2,14,24,9.29,338.7
2011,2,14,36,10.481,336.83
2011,2,14,48,9.234,338.85
2011,2,15,0,8.197,338.31
2011,2,15,12,9.101,347.98
2011,2,15,24,6.83,348.12
2011,2,15,36,7.297,343.38
2011,2,15,48,7.629,344.58
2011,2,16,0,6.245,345.09
2011,2,16,12,6.305,345.07
2011,2,16,24,5.824,350.26
2011,2,16,36,6.959,360.39
2011,2,16,48,5.525,364.95
2011,2,17,0,6.519,363.27
2011,2,17,12,6.242,361.91
2011,2,17,24,5.814,363.7
2011,2,17,36,6.645,358.95
2011,2,17,48,6.398,358.46
2011,2,18,0,6.224,358.62
2011,2,18,12,10.511,358.54
2011,2,18,24,10.037,360.29
2011,2,18,36,10.177,360.2
2011,2,18,48,10.628,360.85
2011,2,19,0,12.664,361.62
2011,2,19,12,10.246,362.28
2011,2,19,24,10.794,360.04
2011,2,19,36,9.791,359.29
2011,2,19,48,8.408,357.37
2011,2,20,0,8.137,355.73
2011,2,20,12,8.41,358.14
2011,2,20,24,8.287,361.15
2011,2,20,36,8.988,362.09
2011,2,20,48,8.167,357.14
2011,2,21,0,7.163,356.16
2011,2,21,12,3.626,358.76
2011,2,21,24,5.149,363.89
2011,2,21,36,5.347,359.13
2011,2,21,48,4.293,353.56
2011,2,22,0,4.779,351.95
2011,2,22,12,5.193,352.54
2011,2,22,24,4.58,350.94
2011,2,22,36,5.853,346.16
2011,2,22,48,3.374,346.36
2011,2,23,0,7.775,349.08
2011,2,23,12,3.379,345.79
2011,2,23,24,5.111,347.28
2011,2,23,36,5.326,350.2
2011,2,23,48,5.494,347.9
2011,3,0,0,6.53,343.72
2011,3,0,12,5.797,340.11
2011,3,0,24,5.842,343.35
2011,3,0,36,7.128,343.57
2011,3,0,48,4.533,342.12
2011,3,1,0,4.811,342.42
2011,3,1,12,5.843,342.63
2011,3,1,24,6.134,339.9
2011,3,1,36,5.614,337.74
2011,3,1,48,6.19,337.96
2011,3,2,0,7.269,340.11
2011,3,2,12,6.902,345.51
2011,3,2,24,7.351,349.26
