Year,Day,Hour,Minute,proton_density,proton_speed
2008,1,0,0,4.634,366.87
2008,1,0,12,4.634,363.22
2008,1,0,24,4.027,360.07
2008,1,0,36,4.431,368.02
2008,1,0,48,4.545,372.52
2008,1,1,0,5.171,367.45
2008,1,1,12,4.148,366.86
2008,1,1,24,4.815,365.27
2008,1,1,36,3.781,361.96
2008,1,1,48,3.92,359.83
2008,1,2,0,3.65,367.09
2008,1,2,12,3.996,370.74
2008,1,2,24,4.282,373.11
2008,1,2,36,4.209,373.05
2008,1,2,48,4.151,380.76
2008,1,3,0,3.174,390.68
2008,1,3,12,2.588,381.96
2008,1,3,24,3.355,381.15
2008,1,3,36,4.179,384.61
2008,1,3,48,4.975,384.57
2008,1,4,0,4.417,387.83
2008,1,4,12,3.254,391.98
2008,1,4,24,3.599,391.16
2008,1,4,36,3.808,388.51
2008,1,4,48,3.46,390.45
2008,1,5,0,3.754,386.36
2008,1,5,12,2.828,384.93
2008,1,5,24,2.866,384.74
2008,1,5,36,3.369,382.8
2008,1,5,48,3.026,380.11
2008,1,6,0,2.252,378.62
2008,1,6,12,2.631,379.49
2008,1,6,24,2.8,378.95
2008,1,6,36,2.915,380.58
2008,1,6,48,3.868,380.01
2008,1,7,0,2.881,380.03
2008,1,7,12,3.001,379.51
2008,1,7,24,3.774,380.29
2008,1,7,36,3.93,379.38
2008,1,7,48,4.092,378.34
2008,1,8,0,3.985,378.03
2008,1,8,12,3.648,378.04
2008,1,8,24,3.648,375.32
2008,1,8,36,3.523,378.9
2008,1,8,48,4.131,378.3
2008,1,9,0,4.812,372.84
2008,1,9,12,3.325,377.77
2008,1,9,24,6.357,378.23
2008,1,9,36,4.837,376.2
2008,1,9,48,4.674,372.09
2008,1,10,0,3.603,373.18
2008,1,10,12,3.502,375.95
2008,1,10,24,3.7,375.25
2008,1,10,36,3.632,375.11
2008,1,10,48,4.032,374.53
2008,1,11,0,4.686,373.36
2008,1,11,12,4.783,373.7
2008,1,11,24,4.405,372.08
2008,1,11,36,4.443,372.33
2008,1,11,48,4.222,372.23
2008,1,12,0,4.147,369.73
2008,1,12,12,4.285,368.24
2008,1,12,24,5.224,364.44
2008,1,12,36,4.333,365.11
2008,1,12,48,4.752,367.92
2008,1,13,0,3.707,366.75
2008,1,13,12,5.081,367.68
2008,1,13,24,5.213,365.92
2008,1,13,36,4.779,364.82
2008,1,13,48,3.682,366.63
2008,1,14,0,3.476,366.04
2008,1,14,12,3.301,363.9
2008,1,14,24,3.43,363.37
2008,1,14,36,3.259,362.84
2008,1,14,48,7.608,365.77
2008,1,15,0,6.765,366.78
2008,1,15,12,5.88,365.28
2008,1,15,24,6.897,365.07
2008,1,15,36,6.802,364.42
2008,1,15,48,6.868,364.15
2008,1,16,0,7.029,363.82
2008,1,16,12,7.581,362.99
2008,1,16,24,7.416,362.74
2008,1,16,36,7.785,362.05
2008,1,16,48,7.358,360.76
2008,1,17,0,7.688,359.45
2008,1,17,12,7.733,357.03
2008,1,17,24,8.689,355.39
2008,1,17,36,8.67,353.67
2008,1,17,48,9.148,353.29
2008,1,18,0,8.65,353.01
2008,1,18,12,8.051,350.13
2008,1,18,24,7.299,356.38
2008,1,18,36,5.088,352.99
2008,1,18,48,7.689,348.89
2008,1,19,0,4.638,343.24
2008,1,19,12,4.185,340.44
2008,1,19,24,4.794,340.8
2008,1,19,36,4.301,342.67
2008,1,19,48,4.464,344.46
2008,1,20,0,6.25,347.91
2008,1,20,12,5.676,353.83
2008,1,20,24,6.778,353.68
2008,1,20,36,7.058,353.31
2008,1,20,48,7.478,355.54
2008,1,21,0,7.695,369.37
2008,1,21,12,7.401,365.81
2008,1,21,24,7.926,364.88
2008,1,21,36,8.106,362.58
2008,1,21,48,8.293,363.79
2008,1,22,0,7.883,362.84
2008,1,22,12,8.241,357.34
2008,1,22,24,7.373,351.99
2008,1,22,36,7.22,348.89
2008,1,22,48,7.956,354.41
2008,1,23,0,7.315,352.44
2008,1,23,12,8.235,353.39
2008,1,23,24,8.7,349.27
2008,1,23,36,8.43,337.25
2008,1,23,48,6.289,336.73
2008,2,0,0,7.068,343.08
2008,2,0,12,11.782,335.57
2008,2,0,24,7.969,332.61
2008,2,0,36,7.137,336.65
2008,2,0,48,7.051,338.01
2008,2,1,0,6.204,333.43
2008,2,1,12,6.4,333.46
2008,2,1,24,6.766,332.9
2008,2,1,36,7.214,334.59
2008,2,1,48,7.316,330.86
2008,2,2,0,6.571,338.34
2008,2,2,12,6.52,339.36
2008,2,2,24,7.443,335.84
2008,2,2,36,6.9,330.0
2008,2,2,48,8.051,330.99
2008,2,3,0,7.859,332.91
2008,2,3,12,9.515,340.17
2008,2,3,24,9.67,337.68
2008,2,3,36,10.284,333.03
