Year,Day,Hour,Minute,proton_density,proton_speed
2015,1,0,0,2.221,542.85
2015,1,0,12,2.396,557.84
2015,1,0,24,2.731,570.15
2015,1,0,36,2.52,578.37
2015,1,0,48,2.438,577.86
2015,1,1,0,2.35,578.47
2015,1,1,12,2.3,575.28
2015,1,1,24,2.226,571.24
2015,1,1,36,2.189,567.63
2015,1,1,48,2.116,566.5
2015,1,2,0,2.151,564.78
2015,1,2,12,2.124,563.38
2015,1,2,24,2.088,557.01
2015,1,2,36,2.191,547.81
2015,1,2,48,2.345,542.95
2015,1,3,0,2.315,547.84
2015,1,3,12,2.349,545.33
2015,1,3,24,2.267,546.91
2015,1,3,36,2.294,551.04
2015,1,3,48,2.092,550.33
2015,1,4,0,2.845,541.02
2015,1,4,12,2.511,531.5
2015,1,4,24,2.098,529.33
2015,1,4,36,1.827,535.18
2015,1,4,48,2.026,520.78
2015,1,5,0,2.731,514.69
2015,1,5,12,2.221,514.26
2015,1,5,24,2.485,511.53
2015,1,5,36,2.354,513.19
2015,1,5,48,2.256,509.86
2015,1,6,0,2.674,517.23
2015,1,6,12,2.638,509.58
2015,1,6,24,2.149,507.74
2015,1,6,36,2.491,512.24
2015,1,6,48,2.271,540.58
2015,1,7,0,2.483,545.34
2015,1,7,12,2.764,546.42
2015,1,7,24,1.989,540.45
2015,1,7,36,1.936,532.81
2015,1,7,48,1.915,524.66
2015,1,8,0,2.082,533.55
2015,1,8,12,2.185,527.96
2015,1,8,24,2.173,511.26
2015,1,8,36,2.232,505.83
2015,1,8,48,2.151,512.93
2015,1,9,0,2.148,521.28
2015,1,9,12,2.113,514.07
2015,1,9,24,1.917,507.97
2015,1,9,36,1.718,475.73
2015,1,9,48,1.953,476.82
2015,1,10,0,1.959,475.21
2015,1,10,12,1.926,477.17
2015,1,10,24,1.997,480.02
2015,1,10,36,1.815,485.5
2015,1,10,48,1.669,485.52
2015,1,11,0,1.516,483.4
2015,1,11,12,2.053,474.14
2015,1,11,24,2.81,490.76
2015,1,11,36,3.477,466.23
2015,1,11,48,3.534,455.51
2015,1,12,0,3.521,451.59
2015,1,12,12,3.631,448.36
2015,1,12,24,3.529,448.02
2015,1,12,36,3.522,447.7
2015,1,12,48,3.207,442.25
2015,1,13,0,3.301,439.34
2015,1,13,12,3.739,438.54
2015,1,13,24,3.909,444.19
2015,1,13,36,4.029,440.86
2015,1,13,48,4.044,440.77
2015,1,14,0,4.179,441.32
2015,1,14,12,4.074,446.63
2015,1,14,24,3.329,448.67
2015,1,14,36,3.123,446.28
2015,1,14,48,3.08,450.13
2015,1,15,0,3.278,456.55
2015,1,15,12,3.252,456.11
2015,1,15,24,3.262,450.41
2015,1,15,36,3.599,455.36
2015,1,15,48,3.634,456.09
2015,1,16,0,3.401,451.2
2015,1,16,12,3.888,451.31
2015,1,16,24,3.948,449.4
2015,1,16,36,3.23,442.45
2015,1,16,48,2.783,438.86
2015,1,17,0,3.47,447.88
2015,1,17,12,3.252,445.18
2015,1,17,24,3.914,447.53
2015,1,17,36,3.769,442.08
2015,1,17,48,3.87,436.23
2015,1,18,0,4.159,432.39
2015,1,18,12,4.532,442.34
2015,1,18,24,3.747,434.38
2015,1,18,36,3.713,433.15
2015,1,18,48,4.521,432.55
2015,1,19,0,4.681,429.5
2015,1,19,12,5.32,430.58
2015,1,19,24,4.321,431.9
2015,1,19,36,4.141,431.62
2015,1,19,48,4.272,433.36
2015,1,20,0,4.822,433.5
2015,1,20,12,4.581,429.05
2015,1,20,24,4.038,430.06
2015,1,20,36,4.566,424.44
2015,1,20,48,3.941,435.06
2015,1,21,0,4.033,432.72
2015,1,21,12,3.77,433.3
2015,1,21,24,4.021,437.57
2015,1,21,36,4.52,436.8
2015,1,21,48,4.191,440.19
2015,1,22,0,4.163,438.36
2015,1,22,12,3.95,438.11
2015,1,22,24,4.067,439.43
2015,1,22,36,3.84,435.72
2015,1,22,48,4.096,432.51
2015,1,23,0,4.536,432.28
2015,1,23,12,3.84,432.89
2015,1,23,24,4.057,428.66
2015,1,23,36,3.96,425.77
2015,1,23,48,3.561,435.02
2015,2,0,0,4.077,432.0
2015,2,0,12,4.054,429.09
2015,2,0,24,4.48,426.17
2015,2,0,36,4.344,430.38
2015,2,0,48,4.454,428.46
2015,2,1,0,4.662,428.36
2015,2,1,12,4.33,427.19
2015,2,1,24,4.504,430.2
2015,2,1,36,4.467,427.21
2015,2,1,48,4.15,425.72
2015,2,2,0,4.492,427.13
