Year,Day,Hour,Minute,proton_density,proton_speed
1999,3,4,48,5.365,353.88
1999,3,5,0,5.345,352.22
1999,3,5,12,5.51,352.99
1999,3,5,24,5.551,353.58
1999,3,5,36,5.328,357.71
1999,3,5,48,5.608,352.08
1999,3,6,0,5.425,348.71
1999,3,6,12,5.294,350.72
1999,3,6,24,5.67,354.47
1999,3,6,36,5.551,350.04
1999,3,6,48,5.404,346.75
1999,3,7,0,5.179,359.82
1999,3,7,12,5.314,361.86
1999,3,7,24,5.324,359.65
1999,3,7,36,5.444,356.34
1999,3,7,48,5.683,351.35
1999,3,8,0,6.18,355.04
1999,3,8,12,6.314,354.52
1999,3,8,24,6.175,355.76
1999,3,8,36,6.049,357.61
1999,3,8,48,6.325,363.47
1999,3,9,0,6.131,364.3
1999,3,9,12,6.15,360.19
1999,3,9,24,5.892,352.91
1999,3,9,36,6.066,357.64
1999,3,9,48,5.728,346.74
1999,3,10,0,5.666,345.3
1999,3,10,12,5.496,347.44
1999,3,10,24,5.524,351.42
1999,3,10,36,5.511,349.18
1999,3,10,48,5.513,351.25
1999,3,11,0,5.63,354.88
1999,3,11,12,5.515,360.1
1999,3,11,24,5.676,352.77
1999,3,11,36,5.505,353.64
1999,3,11,48,5.205,350.47
1999,3,12,0,5.277,347.71
1999,3,12,12,5.156,348.72
1999,3,12,24,5.321,350.3
1999,3,12,36,5.275,350.7
1999,3,12,48,5.11,349.48
1999,3,13,0,4.99,356.05
1999,3,13,12,5.135,351.65
1999,3,13,24,5.086,344.14
1999,3,13,36,4.885,339.64
1999,3,13,48,4.901,339.28
1999,3,14,0,5.29,344.16
1999,3,14,12,5.504,343.66
1999,3,14,24,5.411,336.82
1999,3,14,36,5.242,338.27
1999,3,14,48,5.87,352.44
1999,3,15,0,5.804,347.66
1999,3,15,12,6.007,349.86
1999,3,15,24,6.279,349.98
1999,3,15,36,5.93,355.77
1999,3,15,48,5.788,345.07
1999,3,16,0,5.803,346.79
1999,3,16,12,5.92,352.57
1999,3,16,24,6.111,340.8
1999,3,16,36,6.006,335.91
1999,3,16,48,5.92,332.27
1999,3,17,0,5.454,335.45
1999,3,17,12,5.466,335.5
1999,3,17,24,5.646,333.86
