Year,Day,Hour,Minute,proton_density,proton_speed
1998,28,0,0,-9999.9,-9999.9
1998,28,0,12,-9999.9,-9999.9
1998,28,0,24,-9999.9,-9999.9
1998,28,0,36,-9999.9,-9999.9
1998,28,0,48,-9999.9,-9999.9
1998,28,1,0,-9999.9,-9999.9
1998,28,1,12,-9999.9,-9999.9
1998,28,1,24,-9999.9,-9999.9
1998,28,1,36,-9999.9,-9999.9
1998,28,1,48,-9999.9,-9999.9
1998,28,2,0,-9999.9,-9999.9
1998,28,2,12,-9999.9,-9999.9
1998,28,2,24,-9999.9,-9999.9
1998,28,2,36,-9999.9,-9999.9
1998,28,2,48,-9999.9,-9999.9
1998,28,3,0,-9999.9,-9999.9
1998,28,3,12,-9999.9,-9999.9
1998,28,3,24,-9999.9,-9999.9
1998,28,3,36,-9999.9,-9999.9
1998,28,3,48,-9999.9,-9999.9
1998,28,4,0,-9999.9,-9999.9
1998,28,4,12,-9999.9,-9999.9
1998,28,4,24,-9999.9,-9999.9
1998,28,4,36,-9999.9,-9999.9
1998,28,4,48,-9999.9,-9999.9
1998,28,5,0,-9999.9,-9999.9
1998,28,5,12,-9999.9,-9999.9
1998,28,5,24,-9999.9,-9999.9
1998,28,5,36,-9999.9,-9999.9
1998,28,5,48,-9999.9,-9999.9
1998,28,6,0,-9999.9,-9999.9
1998,28,6,12,-9999.9,-9999.9
1998,28,6,24,-9999.9,-9999.9
1998,28,6,36,-9999.9,-9999.9
1998,28,6,48,-9999.9,-9999.9
1998,28,7,0,-9999.9,-9999.9
1998,28,7,12,-9999.9,-9999.9
1998,28,7,24,-9999.9,-9999.9
1998,28,7,36,-9999.9,-9999.9
1998,28,7,48,-9999.9,-9999.9
1998,28,8,0,-9999.9,-9999.9
1998,28,8,12,-9999.9,-9999.9
1998,28,8,24,-9999.9,-9999.9
1998,28,8,36,-9999.9,-9999.9
1998,28,8,48,-9999.9,-9999.9
1998,28,9,0,-9999.9,-9999.9
1998,28,9,12,-9999.9,-9999.9
1998,28,9,24,-9999.9,-9999.9
1998,28,9,36,-9999.9,-9999.9
1998,28,9,48,-9999.9,-9999.9
1998,28,10,0,-9999.9,-9999.9
1998,28,10,12,-9999.9,-9999.9
1998,28,10,24,-9999.9,-9999.9
1998,28,10,36,-9999.9,-9999.9
1998,28,10,48,-9999.9,-9999.9
1998,28,11,0,-9999.9,-9999.9
1998,28,11,12,-9999.9,-9999.9
1998,28,11,24,-9999.9,-9999.9
1998,28,11,36,-9999.9,-9999.9
1998,28,11,48,-9999.9,-9999.9
1998,28,12,0,-9999.9,-9999.9
1998,28,12,12,-9999.9,-9999.9
1998,28,12,24,-9999.9,-9999.9
1998,28,12,36,-9999.9,-9999.9
1998,28,12,48,-9999.9,-9999.9
1998,28,13,0,-9999.9,-9999.9
1998,28,13,12,-9999.9,-9999.9
1998,28,13,24,-9999.9,-9999.9
1998,28,13,36,-9999.9,-9999.9
1998,28,13,48,-9999.9,-9999.9
1998,28,14,0,-9999.9,-9999.9
1998,28,14,12,-9999.9,-9999.9
1998,28,14,24,-9999.9,-9999.9
1998,28,14,36,-9999.9,-9999.9
1998,28,14,48,-9999.9,-9999.9
1998,28,15,0,-9999.9,-9999.9
1998,28,15,12,-9999.9,-9999.9
