Year,Day,Hour,Minute,proton_density,proton_speed
2013,1,0,0,2.162,350.86
2013,1,0,12,2.541,352.52
2013,1,0,24,2.239,357.54
2013,1,0,36,2.033,356.15
2013,1,0,48,2.086,355.2
2013,1,1,0,2.317,354.98
2013,1,1,12,2.342,354.84
2013,1,1,24,2.329,354.74
2013,1,1,36,2.191,353.88
2013,1,1,48,1.952,354.01
2013,1,2,0,1.951,352.26
2013,1,2,12,2.046,352.56
2013,1,2,24,2.374,352.95
2013,1,2,36,2.304,351.34
2013,1,2,48,2.144,350.75
2013,1,3,0,2.233,352.25
2013,1,3,12,2.184,350.6
2013,1,3,24,2.456,347.03
2013,1,3,36,2.478,347.63
2013,1,3,48,2.63,347.34
2013,1,4,0,2.624,346.8
2013,1,4,12,2.594,345.62
2013,1,4,24,2.579,345.83
2013,1,4,36,2.665,345.69
2013,1,4,48,2.765,345.15
2013,1,5,0,2.776,345.53
2013,1,5,12,2.726,344.85
2013,1,5,24,2.721,344.13
2013,1,5,36,2.465,342.26
2013,1,5,48,2.451,342.49
2013,1,6,0,2.485,342.24
2013,1,6,12,2.531,341.09
2013,1,6,24,2.5,342.18
2013,1,6,36,2.36,343.26
2013,1,6,48,2.354,343.05
2013,1,7,0,2.343,342.37
2013,1,7,12,2.455,342.83
2013,1,7,24,2.371,343.16
2013,1,7,36,2.404,342.71
2013,1,7,48,2.672,346.97
2013,1,8,0,2.499,343.32
2013,1,8,12,2.405,342.58
2013,1,8,24,2.385,341.68
2013,1,8,36,2.24,341.82
2013,1,8,48,2.46,342.55
2013,1,9,0,2.298,342.74
2013,1,9,12,2.323,341.84
2013,1,9,24,2.255,339.62
2013,1,9,36,2.174,339.38
2013,1,9,48,2.147,339.06
2013,1,10,0,2.177,339.14
2013,1,10,12,2.122,338.7
2013,1,10,24,2.066,339.92
2013,1,10,36,2.061,339.87
2013,1,10,48,1.983,339.23
2013,1,11,0,1.924,337.64
2013,1,11,12,1.922,337.56
2013,1,11,24,1.946,335.74
2013,1,11,36,2.11,335.98
2013,1,11,48,2.016,333.81
2013,1,12,0,1.995,330.92
2013,1,12,12,2.058,329.64
2013,1,12,24,2.358,329.54
2013,1,12,36,2.328,331.07
2013,1,12,48,2.228,329.46
2013,1,13,0,2.116,330.07
2013,1,13,12,2.063,328.18
2013,1,13,24,1.976,326.63
2013,1,13,36,2.005,326.47
2013,1,13,48,2.033,325.54
2013,1,14,0,2.251,325.98
2013,1,14,12,2.064,327.67
2013,1,14,24,2.084,326.35
2013,1,14,36,2.147,322.52
2013,1,14,48,1.849,327.61
2013,1,15,0,2.46,320.29
2013,1,15,12,2.091,324.16
2013,1,15,24,1.893,327.85
2013,1,15,36,2.263,325.32
2013,1,15,48,2.342,321.89
2013,1,16,0,2.215,326.33
2013,1,16,12,2.493,318.07
2013,1,16,24,2.594,319.46
2013,1,16,36,2.785,323.29
2013,1,16,48,2.829,317.6
2013,1,17,0,2.824,317.89
2013,1,17,12,2.938,319.0
2013,1,17,24,2.896,314.19
